"table_catalog";"table_schema";"table_name";"column_name";"ordinal_position";"column_default";"is_nullable";"data_type";"character_maximum_length";"character_octet_length";"numeric_precision";"numeric_precision_radix";"numeric_scale";"datetime_precision";"interval_type";"interval_precision";"character_set_catalog";"character_set_schema";"character_set_name";"collation_catalog";"collation_schema";"collation_name";"domain_catalog";"domain_schema";"domain_name";"udt_catalog";"udt_schema";"udt_name";"scope_catalog";"scope_schema";"scope_name";"maximum_cardinality";"dtd_identifier";"is_self_referencing";"is_identity";"identity_generation";"identity_start";"identity_increment";"identity_maximum";"identity_minimum";"identity_cycle";"is_generated";"generation_expression";"is_updatable"
"opentelcos";"ot";"t_conf";"cfid";1;"nextval('t_conf_cfid_seq'::regclass)";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_conf";"cfgroup";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_conf";"cfkey";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_conf";"cfval";4;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_departements";"gid";1;"nextval('otla.t_departements_gid_seq'::regclass)";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_departements";"insee";2;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_departements";"nom";3;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_departements";"wikipedia";4;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_departements";"surf_ha";5;"";"YES";"numeric";;;;10;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"numeric";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_departements";"geom";6;"";"YES";"USER-DEFINED";;;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"public";"geometry";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_do_code";2;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_tbltype";3;"";"NO";"character varying";2;8;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_codeobj";4;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_creadat";5;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_majdate";6;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_majsrc";7;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_abddate";8;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_docobj";"od_abdsrc";9;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_docstypes";"id";1;"nextval('otft.t_docstypes_id_seq'::regclass)";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_docstypes";"id_spec";2;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_docstypes";"name_doctype";3;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_docstypes";"desc_doctype";4;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_docstypes";"maskniv_sqlite";5;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_docstypes";"maskpath_sqlite";6;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_docstypes";"maskfile_sqlite";7;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_code";1;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_ref";2;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_reftier";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_r1_code";4;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_r2_code";5;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_r3_code";6;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_r4_code";7;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_type";8;"";"YES";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_indice";9;"";"YES";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_date";10;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_classe";11;"";"YES";"character varying";2;8;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_url1";12;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_url2";13;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_comment";14;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_creadat";15;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_majdate";16;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_majsrc";17;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_abddate";18;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_document";"do_abdsrc";19;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_code";1;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_etiquet";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_codeext";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_pt_code";4;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_lt_code";5;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_sf_code";6;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_prop";7;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_gest";8;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_user";9;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_proptyp";10;"";"YES";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_statut";11;"";"NO";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_etat";12;"";"YES";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_occp";13;"";"YES";"character varying";10;40;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_datemes";14;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_avct";15;"";"YES";"character varying";1;4;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_typephy";16;"";"YES";"character varying";5;20;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_typelog";17;"";"NO";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_rf_code";18;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_entrees";19;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_ref_kit";20;"";"YES";"character varying";30;120;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_ca_nb";21;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_nb_pas";22;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_linecod";23;"";"YES";"character varying";12;48;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"23";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_oc_code";24;"";"YES";"character varying";50;200;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"24";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_racco";25;"";"YES";"character varying";6;24;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"25";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_comment";26;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"26";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_creadat";27;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"27";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_majdate";28;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"28";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_majsrc";29;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"29";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_abddate";30;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"30";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ebp";"bp_abdsrc";31;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"31";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_code";1;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_do_code";2;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_geolsrc";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_creadat";4;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_majdate";5;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_majsrc";6;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_abddate";7;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"em_abdsrc";8;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_empreinte";"geom";9;"";"YES";"USER-DEFINED";;;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"public";"geometry";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"gid";1;"nextval('otla.t_epci_gid_seq'::regclass)";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"siren_epci";2;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"nom_epci";3;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"ptot_epci";4;"";"YES";"numeric";;;10;10;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"numeric";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"surf_km2";5;"";"YES";"numeric";;;;10;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"numeric";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"short_name";6;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"wikipedia";7;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"web";8;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"osm_id";9;"";"YES";"numeric";;;10;10;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"numeric";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"nom_osm";10;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"type_epci";11;"";"YES";"character varying";80;320;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otla";"t_epci";"geom";12;"";"YES";"USER-DEFINED";;;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"public";"geometry";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_equipement";"eq_code";1;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_equipement";"eq_codeext";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_equipement";"eq_etiquet";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_equipement";"eq_ba_code";4;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_equipement";"eq_prop";5;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_equipement";"eq_rf_code";6;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
